event,Range,RangeRate,Speed,LaneDistanceLeft,LaneDistanceRight,Crossing,End of event,Along_s,Alat_s,Driving style
804,51.25,-5.0625,33.8,-0.8359375,2.515625,0,0,-0.17863122038914,0.376744343891403,1
804,50.8125,-4.875,33.76667,-0.8007813,2.554688,0,0,-0.184139865786684,0.399775614091791,1
804,50.125,-4.375,33.79445,-0.6875,2.648438,0,0,-0.184373943156324,0.383101854844502,1
804,49.0625,-4.4375,33.78889,-0.6289063,2.71875,0,0,-0.176412229583279,0.308401359261653,1
804,48.5625,-4.625,33.76944,-0.5898438,2.757813,0,0,-0.157333502152769,0.157352420455362,1
804,18,1.4375,33.80833,0.08984375,3.261719,0,0,-0.124216537950011,-0.0883666684622565,1
804,51.3125,-3.4375,33.8,0.1679688,3.316406,0,0,-0.0741401140602241,-0.447077614379085,1
804,51,-3.5,33.77778,-2.976563,0.1835938,1,1,-0.00418300756862756,-0.937102124183007,1
805,38.1875,-4.125,34.30555,-1.332031,2.140625,0,0,0.145442810457517,0.287893382352941,1
805,37.875,-4.0625,34.34722,-1.3125,2.164063,0,0,0.113538048552755,0.446346638655462,1
805,37.5625,-4.1875,34.35555,-1.296875,2.175781,0,0,0.103788600696689,0.548354557207498,1
805,37.25,-4.1875,34.39722,-1.261719,2.199219,0,0,0.111108525461467,0.603302036199095,1
805,36.625,-4.25,34.4,-1.203125,2.253906,0,0,0.130411881419234,0.620573973820298,1
805,36.3125,-4.25,34.43333,-1.191406,2.273438,0,0,0.156612727142139,0.609555268261151,1
805,36.0625,-4.125,34.43333,-1.164063,2.304688,0,0,0.184625121202327,0.5796308177117,1
805,35.75,-4.1875,34.47778,-1.136719,2.335938,0,0,0.209363122171946,0.540185520361991,1
805,35.25,-4.0625,34.48889,-1.0625,2.40625,0,0,0.232914027149321,0.586947963800905,1
805,35,-4,34.53056,-1.027344,2.445313,0,0,0.210061085972851,0.531761312217195,1
805,34.75,-3.9375,34.53056,-1.003906,2.46875,0,0,0.197273755656109,0.492180995475113,1
805,34.0625,-4,34.55,-0.9453125,2.515625,0,0,0.122425339366516,0.464773755656109,1
805,33.5,-4,34.53889,-0.8320313,2.617188,0,0,0.0745825791855204,0.484860859728507,1
805,33.25,-3.9375,34.58889,-0.796875,2.664063,0,0,0.0348291855203619,0.509223981900453,1
805,32.625,-4,34.59444,-0.7421875,2.742188,0,0,0.00186425339366513,0.508680995475113,1
805,32.375,-4,34.61666,-0.6953125,2.796875,0,0,-0.0806798642533937,0.559765837104073,1
805,32,-4,34.59722,-0.6367188,2.847656,0,0,-0.151320135746606,0.564911764705882,1
805,31.6875,-3.875,34.60556,-0.5703125,2.902344,0,0,-0.188346153846154,0.515894796380091,1
805,31.1875,-3.8125,34.61666,-0.5234375,2.945313,0,0,-0.217192307692308,0.536244343891403,1
805,30.8125,-3.875,34.61111,-0.4804688,2.980469,0,0,-0.246627828054299,0.538940045248869,1
805,30.4375,-3.9375,34.61945,-0.4257813,3.023438,0,0,-0.290195701357466,0.577331447963801,1
805,30.125,-3.9375,34.61945,-0.3320313,3.101563,0,0,-0.322621040723982,0.627892533936652,1
805,29.625,-3.8125,34.60278,-0.2773438,3.160156,0,0,-0.356552036199095,0.678147058823529,1
805,29.25,-4,34.59722,-0.2421875,3.199219,0,0,-0.36491742081448,0.617636877828054,1
805,28.6875,-3.8125,34.58611,-0.1171875,3.3125,0,0,-0.373228264382676,0.595362314156432,1
805,28.375,-3.8125,34.575,-0.04296875,3.378906,0,0,-0.379515186202686,0.557012618508942,1
805,27.75,-3.75,34.54445,0.015625,3.449219,0,0,-0.385173988185018,0.499982681534152,1
805,27.4375,-3.75,34.53611,0.046875,3.480469,0,0,-0.391600472240178,0.421667393880629,1
805,27.0625,-3.8125,34.48889,0.09375,3.523438,0,0,-0.400190440278676,0.31946164619694,1
805,26.5625,-3.6875,34.48889,0.1601563,3.601563,0,0,-0.412339694211018,0.190760329131653,1
805,26,-3.875,34.48056,-3.148438,0.2109375,1,1,-0.429444035947713,0.0329583333333336,1
807,48.375,-6.5625,34.57222,-1.472656,2.195313,0,0,-0.144638888888889,-0.595385212418301,2
807,47.875,-6.6875,34.53056,-1.472656,2.199219,0,0,-0.333472047152194,-0.519814484126984,2
807,46.9375,-6.6875,34.57222,-1.496094,2.1875,0,0,-0.456244415715004,-0.51405723892121,2
807,46.5625,-6.75,34.55556,-1.503906,2.179688,0,0,-0.522367602169073,-0.563478138691374,2
807,46.1875,-6.75,34.64722,-1.503906,2.175781,0,0,-0.541253214106155,-0.653441845327875,2
807,45.1875,-6.75,34.64722,-1.492188,2.160156,0,0,-0.522312859118006,-0.769313020721109,2
807,44.75,-6.8125,34.66667,-1.476563,2.164063,0,0,-0.47495814479638,-0.896456326761474,2
807,44.125,-6.8125,34.675,-1.449219,2.167969,0,0,-0.408600678733032,-1.02023642533937,2
807,43.1875,-6.875,34.675,-1.433594,2.199219,0,0,-0.365973981900453,-1.07121380090498,2
807,42.625,-7.0625,34.73333,-1.40625,2.230469,0,0,-0.323614253393665,-1.09252714932127,2
807,42.1875,-7.0625,34.75,-1.375,2.269531,0,0,-0.244319004524887,-1.0765520361991,2
807,41.6875,-7.125,34.70834,-1.34375,2.3125,0,0,-0.147738687782805,-1.06254185520362,2
807,40.625,-7.125,34.7,-1.304688,2.371094,0,0,-0.111617647058824,-1.04897511312217,2
807,39.5625,-7.0625,34.66667,-1.234375,2.445313,0,0,-0.0897205882352942,-0.966118778280543,2
807,38.625,-7.0625,34.65556,-1.152344,2.542969,0,0,-0.0695226244343892,-0.864616515837104,2
807,38.125,-7.125,34.64722,-1.097656,2.59375,0,0,-0.0111674208144797,-0.787502262443439,2
807,37.5625,-7,34.58889,-1.039063,2.640625,0,0,0.0300848416289593,-0.731150452488688,2
807,37.125,-7,34.66667,-0.9882813,2.691406,0,0,0.0283031674208145,-0.711073529411765,2
807,36.125,-6.9375,34.57222,-0.8671875,2.8125,0,0,0.058,-0.65185520361991,2
807,35.75,-6.9375,34.48056,-0.7929688,2.878906,0,0,0.0640237556561086,-0.611269230769231,2
807,35.1875,-6.9375,34.38889,-0.71875,2.941406,0,0,0.111662895927602,-0.543983031674208,2
807,34.75,-6.875,34.58889,-0.6523438,3,0,0,0.171476244343891,-0.529821266968326,2
807,33.6875,-6.75,34.41945,-0.53125,3.121094,0,0,0.179707013574661,-0.428755656108597,2
807,32.75,-6.6875,34.41945,-0.3828125,3.222656,0,0,0.211201357466063,-0.288365384615385,2
807,32.375,-6.625,34.34444,-0.3046875,3.285156,0,0,0.260608072074984,-0.194083912411118,2
807,31.9375,-6.5625,34.33611,-0.234375,3.351563,0,0,0.304814376391582,-0.105015329849889,2
807,30.9375,-6.5,34.29445,-0.1054688,3.484375,0,0,0.339096791280615,-0.0236081034978094,2
807,30.375,-6.4375,34.23889,-0.0390625,3.535156,0,0,0.358731837606838,0.0476893000790059,2
807,29.75,-6.375,34.19445,0.0390625,3.597656,0,0,0.358996036235007,0.106428414314444,2
807,29.1875,-6.3125,34.13056,0.1171875,3.664063,0,0,0.335165908029879,0.15016077264239,2
807,28.3125,-6.25,34.14722,-3.183594,0.21875,1,1,0.282517973856209,0.176437908496732,2
808,66.6875,-5.5625,34.40278,-1.335938,2.152344,0,0,-0.304878267973856,-0.0170522875816992,2
808,66.375,-5.4375,34.4,-1.316406,2.152344,0,0,-0.297371265172736,-0.327092553688142,2
808,66.375,-5.4375,34.41945,-1.300781,2.15625,0,0,-0.288231936364289,-0.555108000251383,2
808,66.3125,-5.4375,34.425,-1.265625,2.175781,0,0,-0.277285570638512,-0.712408173525821,2
808,66.125,-5.5625,34.4,-1.242188,2.191406,0,0,-0.264357457085398,-0.810302619765855,2
808,65.625,-5.3125,34.425,-1.230469,2.207031,0,0,-0.249272884794944,-0.860100885225886,2
808,65.4375,-5.375,34.44167,-1.226563,2.210938,0,0,-0.231857142857143,-0.87311251616031,2
808,65.25,-5.5625,34.49722,-1.214844,2.226563,0,0,-0.211935520361991,-0.860647058823529,2
808,64.625,-5.6875,34.49167,-1.210938,2.265625,0,0,-0.138016968325792,-0.907306561085973,2
808,64.4375,-5.75,34.50556,-1.207031,2.289063,0,0,-0.0939276018099548,-0.850014705882353,2
808,64.1875,-5.875,34.525,-1.191406,2.316406,0,0,-0.118127828054299,-0.82291628959276,2
808,63.9375,-5.875,34.55556,-1.148438,2.355469,0,0,-0.132110859728507,-0.811846153846154,2
808,63.25,-5.9375,34.53056,-1.097656,2.40625,0,0,-0.181087104072398,-0.834934389140272,2
808,63.25,-5.5625,34.57222,-1.070313,2.429688,0,0,-0.173024886877828,-0.861401583710407,2
808,63.0625,-5.5,34.58055,-1.035156,2.464844,0,0,-0.186171945701357,-0.825981900452489,2
808,62.4375,-5.625,34.56389,-0.96875,2.535156,0,0,-0.172139140271493,-0.796450226244344,2
808,62,-5.5,34.55556,-0.9023438,2.617188,0,0,-0.204653846153846,-0.796906108597285,2
808,61.6875,-5.5625,34.53056,-0.8671875,2.667969,0,0,-0.255675339366516,-0.800444570135747,2
808,61.0625,-5.4375,34.58055,-0.7695313,2.761719,0,0,-0.265935520361991,-0.776995475113123,2
808,60.6875,-5.75,34.58055,-0.7070313,2.8125,0,0,-0.306102941176471,-0.65160407239819,2
808,60.3125,-6,34.60556,-0.6484375,2.875,0,0,-0.314851809954751,-0.559382352941177,2
808,60.125,-6,34.64444,-0.5820313,2.902344,0,0,-0.311598416289593,-0.487096153846154,2
808,59.375,-6.125,34.64444,-0.4609375,3.023438,0,0,-0.277494343891403,-0.465351809954751,2
808,59,-6.3125,34.62778,-0.390625,3.070313,0,0,-0.280621040723982,-0.405846153846154,2
808,58.8125,-6.125,34.66945,-0.3164063,3.113281,0,0,-0.295015433096316,-0.396038057530705,2
808,58.5,-6.125,34.65556,-0.2421875,3.160156,0,0,-0.306566171981613,-0.374026256015227,2
808,57.6875,-6.1875,34.70278,-0.08984375,3.277344,0,0,-0.31198721539898,-0.327483417726065,2
808,57.5625,-6.0625,34.74167,-0.0078125,3.328125,0,0,-0.307992521367521,-0.244082211089564,2
808,57.375,-5.875,34.77222,0.0703125,3.363281,0,0,-0.291296047906342,-0.111495304532069,2
808,56.625,-5.875,34.76389,0.2226563,3.527344,0,0,-0.258611753034547,0.0826046335200746,2
808,56.25,-6,34.74445,-3.269531,0.2304688,1,1,-0.206653594771242,0.350544934640523,2
806,36.6875,-2.75,31.69167,-1.683594,1.941406,0,0,-0.408352941176471,-0.672854983660131,2
806,36.5,-2.8125,31.73333,-1.664063,1.957031,0,0,-0.408844012605042,-0.73128022875817,2
806,36.125,-2.75,31.87778,-1.628906,2.007813,0,0,-0.421256342921784,-0.768615326258709,2
806,35.875,-2.75,31.87778,-1.605469,2.023438,0,0,-0.442134049773756,-0.786596387272858,2
806,35.625,-2.8125,31.85556,-1.570313,2.050781,0,0,-0.468021250808016,-0.786959522911729,2
806,35.4375,-2.875,31.96944,-1.527344,2.085938,0,0,-0.495462063671623,-0.771440844286433,2
806,35.0625,-3,32.05,-1.480469,2.148438,0,0,-0.521000606011636,-0.74177646250808,2
806,34.6875,-3,32.05,-1.417969,2.210938,0,0,-0.541180995475113,-0.699702488687783,2
806,34.4375,-3,32.08611,-1.375,2.242188,0,0,-0.513634615384616,-0.628338235294118,2
806,33.9375,-3,32.07778,-1.285156,2.324219,0,0,-0.491218325791855,-0.558727375565611,2
806,33.75,-3.0625,32.05833,-1.242188,2.371094,0,0,-0.486244343891403,-0.512993212669684,2
806,33.5625,-3.125,32.10278,-1.199219,2.414063,0,0,-0.494673076923077,-0.445276018099548,2
806,33.3125,-3.1875,32.15833,-1.152344,2.457031,0,0,-0.476266968325792,-0.428226244343892,2
806,33.0625,-3.125,32.225,-1.105469,2.503906,0,0,-0.429693438914027,-0.374898190045249,2
806,32.625,-3.1875,32.3,-1.007813,2.59375,0,0,-0.436599547511312,-0.306343891402715,2
806,32.125,-3.3125,32.35833,-0.96875,2.644531,0,0,-0.473641402714932,-0.329963800904977,2
806,31.8125,-3.375,32.35,-0.8476563,2.765625,0,0,-0.491384615384616,-0.332149321266968,2
806,31.625,-3.4375,32.38889,-0.796875,2.816406,0,0,-0.570408371040724,-0.320932126696833,2
806,31.0625,-3.4375,32.43333,-0.6914063,2.929688,0,0,-0.571639140271493,-0.351807692307692,2
806,30.8125,-3.375,32.54445,-0.6367188,2.980469,0,0,-0.617276018099548,-0.395910632778281,2
806,30.5625,-3.4375,32.54445,-0.5859375,3.027344,0,0,-0.686630090497738,-0.318176470470588,2
806,30.3125,-3.5,32.59722,-0.5195313,3.082031,0,0,-0.637481900452489,-0.293613122552036,2
806,30,-3.5,32.65,-0.4648438,3.132813,0,0,-0.614450226244344,-0.230012444226244,2
806,29.1875,-3.625,32.65,-0.2539063,3.289063,0,0,-0.612634615384615,-0.182035068977376,2
806,28.9375,-3.6875,32.64167,-0.1835938,3.347656,0,0,-0.578453943115708,-0.129680714271493,2
806,28.625,-3.625,32.65,-0.1171875,3.398438,0,0,-0.541859257164404,-0.0805603293120736,2
806,28.3125,-3.6875,32.78611,-0.05078125,3.441406,0,0,-0.506549181210946,-0.0378848554502981,2
806,27.75,-3.625,32.80833,0.046875,3.511719,0,0,-0.476222338935574,-0.00486523403734831,2
806,27.4375,-3.5625,32.86111,0.1054688,3.550781,0,0,-0.45457735401853,0.0152875935755943,2
806,27,-3.6875,32.87778,-3.140625,0.1054688,1,0,-0.445312850140056,0.0193626860373482,2
806,26.625,-3.625,32.93056,-3.085938,0.15625,0,1,-0.452127450980392,0.00414910199673201,2
816,48.25,-5.5625,32.67778,-1.023438,2.40625,0,0,-0.0840077614379085,-0.526825571895425,1
816,47.875,-5.5,32.67778,-1.003906,2.429688,0,0,-0.0670741129785248,-0.558730333800187,1
816,47.0625,-5.5,32.70834,-0.9648438,2.476563,0,0,-0.0628151305393953,-0.581680129102923,1
816,46.75,-5.375,32.68611,-0.9414063,2.507813,0,0,-0.0695135567047333,-0.596974134525605,1
816,46.1875,-5.4375,32.67778,-0.9140625,2.535156,0,0,-0.0854521340587518,-0.605911526790204,1
816,45.6875,-5.4375,32.72222,-0.8867188,2.566406,0,0,-0.108913605185664,-0.609791482618689,1
816,45.0625,-5.3125,32.74722,-0.84375,2.628906,0,0,-0.138180712669683,-0.609913178733032,1
816,44.5,-5.625,32.69167,-0.8164063,2.660156,0,0,-0.171536199095023,-0.607575791855204,1
816,43.625,-5.4375,32.73889,-0.7773438,2.707031,0,0,-0.206230769230769,-0.583460407239819,1
816,42.9375,-5.3125,32.73889,-0.7304688,2.746094,0,0,-0.232197963800905,-0.576592760180996,1
816,42.6875,-5.1875,32.73889,-0.7070313,2.765625,0,0,-0.280050904977376,-0.621738687782806,1
816,42.25,-5.0625,32.775,-0.6835938,2.78125,0,0,-0.311892533936652,-0.63289705882353,1
816,41.875,-5.125,32.775,-0.65625,2.808594,0,0,-0.331618778280543,-0.633401583710407,1
816,41.4375,-5.1875,32.775,-0.6328125,2.832031,0,0,-0.349740950226245,-0.689503393665159,1
816,40.625,-5.0625,32.86667,-0.5859375,2.882813,0,0,-0.385076923076923,-0.690555429864253,1
816,40.1875,-5.3125,32.90556,-0.5585938,2.914063,0,0,-0.429738687782806,-0.685195701357466,1
816,39.875,-5.375,32.91111,-0.5351563,2.949219,0,0,-0.44637556561086,-0.674460407239819,1
816,39.375,-5.5,32.95834,-0.5,2.988281,0,0,-0.474943438914027,-0.593760180995475,1
816,38.5625,-5.4375,32.98056,-0.421875,3.066406,0,0,-0.492792986425339,-0.527822398190045,1
816,37.875,-5.375,32.99445,-0.3320313,3.15625,0,0,-0.532501131221719,-0.451906108597285,1
816,37.5,-5.25,33.04167,-0.2890625,3.195313,0,0,-0.511682126696833,-0.392171945701358,1
816,36.6875,-5.25,33.09444,-0.203125,3.269531,0,0,-0.451697963800905,-0.305544117647059,1
816,36.25,-5.375,33.08889,-0.171875,3.300781,0,0,-0.407283936651584,-0.232746606334842,1
816,35.8125,-5.5625,33.11945,-0.1367188,3.332031,0,0,-0.335263493859082,-0.187678127020039,1
816,35.375,-5.5625,33.14167,-0.1054688,3.367188,0,0,-0.267864226459815,-0.159896039826187,1
816,34.0625,-5.5625,33.18056,0,3.460938,0,0,-0.213773445916828,-0.151900658981541,1
816,154.375,-1.6875,33.16389,0.02734375,3.484375,0,0,-0.18167846369317,-0.166192298714358,1
816,154.1875,-1.3125,33.18889,0.08984375,3.542969,0,0,-0.180266591251885,-0.205271273252891,1
816,154.0625,-1.1875,33.17222,0.1171875,3.566406,0,0,-0.218225140056023,-0.271637896825397,1
816,153.875,-1.0625,33.20278,-2.953125,0.08203125,1,1,-0.304241421568628,-0.367792483660131,1
812,47.9375,-5.1875,33.51111,-1.363281,2.234375,0,0,-0.608295343401961,-0.648852941176471,1
812,47.5625,-5.25,33.53611,-1.355469,2.242188,0,0,-0.387533788717087,-0.671618172268908,1
812,47.1875,-5.25,33.48333,-1.339844,2.257813,0,0,-0.237102106247792,-0.684026058500323,1
812,46.75,-5.25,33.48056,-1.320313,2.277344,0,0,-0.148005197988796,-0.687216305753071,1
812,45.5,-5.1875,33.49445,-1.242188,2.355469,0,0,-0.11124796593482,-0.682328619909502,1
812,45.0625,-5.375,33.48333,-1.222656,1.476563,0,0,-0.117835312080586,-0.670502706851972,1
812,44.625,-5.375,33.48056,-1.191406,1.398438,0,0,-0.158772138420815,-0.652878272462831,1
812,44.1875,-5.3125,33.47222,-1.167969,2.5625,0,0,-0.225063346950226,-0.630595022624435,1
812,43.8125,-5.3125,33.475,-1.140625,2.597656,0,0,-0.292216061837104,-0.588216063348416,1
812,42.9375,-5.3125,33.45278,-1.09375,2.652344,0,0,-0.361872170479638,-0.547627828054299,1
812,42.125,-5.25,33.475,-1.039063,2.75,0,0,-0.406975111791855,-0.542536199095023,1
812,41.75,-5.3125,33.53056,-1,2.792969,0,0,-0.504733030570136,-0.516703619909502,1
812,41.375,-5.3125,33.55,-0.9609375,2.832031,0,0,-0.557255655321267,-0.50904185520362,1
812,40.875,-5.375,33.50278,-0.9257813,2.867188,0,0,-0.629122171565611,-0.519257918552036,1
812,39.9375,-5.375,33.58889,-0.84375,2.847656,0,0,-0.621454751248869,-0.531485294117647,1
812,39.5625,-5.5,33.63611,-0.8085938,2.832031,0,0,-0.64742194640724,-0.542588235294118,1
812,39.1875,-5.5,33.61667,-0.765625,2.835938,0,0,-0.630778280542987,-0.571608597285068,1
812,38.3125,-5.5,33.64444,-0.6875,2.914063,0,0,-0.633628959276018,-0.571661764705882,1
812,37.875,-5.5,33.67778,-0.6484375,2.953125,0,0,-0.661290723981901,-0.640274886877828,1
812,37.0625,-5.5625,33.70834,-0.5585938,3.042969,0,0,-0.628906108597285,-0.638397058823529,1
812,36.5625,-5.625,33.68889,-0.5078125,3.09375,0,0,-0.644240950226245,-0.684899321266968,1
812,36.0625,-5.625,33.77778,-0.4609375,3.140625,0,0,-0.621738687782806,-0.616831447963801,1
812,35.6875,-5.625,33.80833,-0.4101563,3.191406,0,0,-0.576962669683258,-0.552865384615385,1
812,35.375,-5.625,33.78889,-0.3632813,3.238281,0,0,-0.493239536199095,-0.481580841952166,1
812,126.4375,1.1875,33.84167,-0.1367188,1.613281,0,0,-0.430773899303311,-0.403929069704805,1
812,126.5625,1.3125,33.86389,-0.078125,1.542969,0,0,-0.407238898764634,-0.324260558069382,1
812,126.875,1.375,33.86389,-0.01953125,1.488281,0,0,-0.440307674351792,-0.246925797241974,1
812,126.8125,0.9375,33.92778,0.01953125,1.429688,0,0,-0.547653365833513,-0.17627527741866,1
812,127,1.1875,33.96944,0.1367188,1.371094,0,0,-0.746949112978525,-0.116659488795518,1
812,127.4375,1.375,34.00278,-1.703125,0.1289063,1,1,-1.05586805555556,-0.0724289215686277,1
813,29.5625,-2.9375,33.375,-1.546875,2.0625,0,0,-0.286408496732026,-0.930154003267974,1
813,29.375,-3,33.38889,-1.523438,2.085938,0,0,-0.211909197012138,-0.730362336601307,1
813,29.125,-3,33.38889,-1.496094,2.113281,0,0,-0.157251054909143,-0.595619420203979,1
813,28.75,-3.0625,33.42778,-1.445313,2.167969,0,0,-0.120223317532141,-0.51588487574517,1
813,28.3125,-3.0625,33.5,-1.386719,2.230469,0,0,-0.098615231990232,-0.48111832489406,1
813,28.125,-3.125,33.49167,-1.347656,2.265625,0,0,-0.090216045392516,-0.481279389319831,1
813,27.875,-3.1875,33.53056,-1.3125,2.308594,0,0,-0.0928150048480932,-0.506327690691662,1
813,27.625,-3.1875,33.57778,-1.277344,2.347656,0,0,-0.104201357466063,-0.546222850678733,1
813,27.4375,-3.1875,33.57778,-1.242188,2.386719,0,0,-0.0917590497737557,-0.598757918552036,1
813,26.9375,-3.25,33.60278,-1.164063,2.460938,0,0,-0.128116515837104,-0.551763574660634,1
813,26.625,-3.25,33.65833,-1.109375,2.511719,0,0,-0.23512556561086,-0.573289592760181,1
813,26.1875,-3.375,33.70555,-1.023438,2.585938,0,0,-0.24093665158371,-0.599901583710408,1
813,25.9375,-3.4375,33.73611,-0.9726563,2.625,0,0,-0.17981221719457,-0.562831447963801,1
813,25.6875,-3.375,33.73611,-0.9179688,2.65625,0,0,-0.294316742081448,-0.574516968325792,1
813,25.125,-3.4375,33.78333,-0.828125,2.746094,0,0,-0.328157239819005,-0.652963800904978,1
813,24.875,-3.5,33.825,-0.7929688,2.816406,0,0,-0.272175339366516,-0.600892533936652,1
813,24.625,-3.5,33.88889,-0.7617188,2.847656,0,0,-0.305368778280543,-0.557703619909502,1
813,24.3125,-3.5,33.93611,-0.734375,2.847656,0,0,-0.322378959276018,-0.574731900452489,1
813,23.875,-3.5625,34.01667,-0.65625,2.925781,0,0,-0.177200226244344,-0.543012443438914,1
813,23.25,-3.625,34.01667,-0.5820313,3.023438,0,0,-0.0899785067873304,-0.469993212669683,1
813,22.9375,-3.625,33.96944,-0.5507813,3.039063,0,0,-0.159069004524887,-0.524928733031674,1
813,22.625,-3.625,34.00278,-0.5195313,3.058594,0,0,-0.119613122171946,-0.578185520361991,1
813,22.3125,-3.625,34.06667,-0.4765625,3.078125,0,0,-0.0553552036199096,-0.519621040723982,1
813,22.0625,-3.6875,34.10833,-0.4296875,3.128906,0,0,-0.113730769230769,-0.490471719457014,1
813,21.1875,-3.8125,34.1,-0.296875,3.25,0,0,-0.125269634776988,-0.503521372010343,1
813,20.875,-3.8125,34.09167,-0.2617188,3.28125,0,0,-0.137681695755225,-0.515656575450693,1
813,20.5625,-3.8125,34.13056,-3.445313,3.320313,1,0,-0.14921308715794,-0.522388422035481,1
813,20.3125,-3.8125,34.13056,-3.417969,3.359375,0,0,-0.158109943977591,-0.519228004022122,1
813,20.0625,-3.8125,34.125,-3.386719,3.390625,0,0,-0.162618401206637,-0.501686413668031,1
813,19.75,-3.75,34.11667,-3.359375,3.421875,0,0,-0.160984593837535,-0.465274743230626,1
813,18.8125,-3.75,34.15556,-3.175781,0.0390625,0,1,-0.151454656862745,-0.405504084967321,1
814,50.625,-5.75,35.61389,-1.472656,1.878906,0,0,0.0810559640522875,-0.221067810457516,1
814,50.3125,-5.875,35.6,-1.441406,1.933594,0,0,0.0385857259570494,-0.303144140989729,1
814,49.4375,-5.8125,35.58334,-1.367188,2.011719,0,0,-0.00462337499102209,-0.373967778136896,1
814,49.0625,-5.875,35.61945,-1.335938,2.039063,0,0,-0.0473819848452202,-0.434161208072973,1
814,48.6875,-5.875,35.58334,-1.296875,2.078125,0,0,-0.0885007496588379,-0.484346916971917,1
814,48.375,-5.75,35.56111,-1.257813,2.117188,0,0,-0.126790315485168,-0.525147391007685,1
814,47.5625,-5.6875,35.57778,-1.160156,2.195313,0,0,-0.161061328377505,-0.557185116354234,1
814,47.1875,-5.625,35.57778,-1.113281,2.242188,0,0,-0.19012443438914,-0.581082579185521,1
814,46.8125,-5.625,35.56389,-1.066406,2.296875,0,0,-0.192955882352941,-0.622988687782805,1
814,46,-5.625,35.6,-0.9609375,2.414063,0,0,-0.211488687782805,-0.582669683257919,1
814,45.0625,-5.5625,35.58334,-0.875,2.515625,0,0,-0.235817873303167,-0.603214932126697,1
814,44.625,-5.5,35.56111,-0.828125,2.574219,0,0,-0.245908371040724,-0.604710407239819,1
814,44.3125,-5.5,35.525,-0.7890625,2.613281,0,0,-0.240415158371041,-0.571067873303168,1
814,43.875,-5.375,35.57778,-0.7421875,2.652344,0,0,-0.197140271493213,-0.526696832579186,1
814,43.5,-5.3125,35.58889,-0.6875,2.695313,0,0,-0.196794117647059,-0.492441176470588,1
814,43.125,-5.375,35.58334,-0.640625,2.738281,0,0,-0.236177601809955,-0.528907239819005,1
814,41.8125,-5.5,35.56389,-0.53125,2.855469,0,0,-0.236977375565611,-0.592133484162896,1
814,41.3125,-5.4375,35.54445,-0.5,2.902344,0,0,-0.190953619909502,-0.616345022624435,1
814,40.875,-5.5625,35.56945,-0.4648438,2.949219,0,0,-0.175618778280543,-0.622553167420815,1
814,40.4375,-5.5,35.59167,-0.4179688,2.988281,0,0,-0.164576923076923,-0.582800904977376,1
814,40.0625,-5.5625,35.575,-0.3710938,3.023438,0,0,-0.161335972850679,-0.657322398190045,1
814,39.1875,-5.5,35.59722,-0.3085938,3.066406,0,0,-0.139924208144796,-0.708357466063348,1
814,38.125,-5.625,35.575,-0.2070313,3.140625,0,0,-0.106042986425339,-0.725849547511312,1
814,37.6875,-5.625,35.58334,-0.1640625,3.175781,0,0,-0.0725927601809955,-0.645493212669683,1
814,37.3125,-5.5625,35.59722,-0.1328125,3.203125,0,0,-0.0409975355526826,-0.644334720426632,1
814,36.875,-5.5,35.60833,-0.09765625,3.234375,0,0,-0.0179729090354091,-0.633678926057603,1
814,36.3125,-5.5625,35.60556,-0.0546875,3.277344,0,0,-0.00816191733103502,-0.60860815736551,1
814,35.4375,-5.5,35.60833,0.0234375,3.363281,0,0,-0.0162075971414207,-0.564204742153272,1
814,34.625,-5.5625,35.60556,0.1289063,3.460938,0,0,-0.0467529851684263,-0.495551008223802,1
814,34.25,-5.5,35.63611,-3.085938,0.1484375,1,0,-0.104441118113912,-0.397729283380019,1
814,33.875,-5.5,35.625,-3.046875,0.1445313,0,1,-0.193915032679739,-0.265821895424837,1
819,25.5625,-3.0625,32.4,-1.386719,2.058594,0,0,0.21835089869281,-0.019609477124183,1
819,25.375,-3.25,32.32222,-1.351563,2.078125,0,0,0.323126809056956,-0.167639063958917,1
819,25.0625,-3.1875,32.31945,-1.308594,2.109375,0,0,0.339694426488544,-0.249993486497163,1
819,24.5625,-3.1875,32.36667,-1.359375,2.140625,0,0,0.285556893270129,-0.279032598937011,1
819,24.375,-3.25,32.53611,-1.332031,2.140625,0,0,0.178217351684264,-0.26711625547655,1
819,24.1875,-3.4375,32.32778,-1.332031,2.175781,0,0,0.0351789440135027,-0.226604310313869,1
819,23.6875,-3.1875,32.375,-1.203125,2.328125,0,0,-0.126055187459599,-0.169856617647059,1
819,23.4375,-3.25,32.45834,-1.203125,2.328125,0,0,-0.287981900452489,-0.109233031674208,1
819,23.4375,-3.25,32.52778,-1.164063,2.351563,0,0,-0.406838235294117,-0.162097285067873,1
819,23.25,-3.3125,32.62222,-1.128906,2.382813,0,0,-0.352618778280543,-0.138776018099548,1
819,22.5,-3.4375,32.68611,-1.074219,2.445313,0,0,-0.333737556561086,-0.128254524886878,1
819,22.5,-3.4375,32.72778,-1.050781,2.449219,0,0,-0.425701357466064,-0.147638009049774,1
819,21.6875,-3.5625,32.80556,-0.9296875,2.550781,0,0,-0.485119909502263,-0.182664027149321,1
819,21.375,-3.625,32.86111,-0.8984375,2.570313,0,0,-0.510346153846154,-0.168751131221719,1
819,21.125,-3.6875,32.91945,-0.8710938,2.601563,0,0,-0.520712669683258,-0.150218325791855,1
